week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2023-08-14,BEV-004,STR-014,137,118,102,153,False
2023-08-14,BEV-005,STR-014,93,84,105,72,False
2023-08-14,BEV-006,STR-014,136,50,98,88,False
2023-08-14,BEV-007,STR-014,178,57,104,131,False
2023-08-14,BEV-008,STR-014,203,78,132,149,False
2023-08-14,BEV-009,STR-014,171,90,120,141,False
2023-08-14,BEV-010,STR-014,198,82,117,163,False
2023-08-14,BEV-011,STR-014,95,95,91,99,False
2023-08-14,BEV-012,STR-014,128,78,82,124,False
2023-08-14,BEV-013,STR-014,206,111,119,198,False
2023-08-14,BEV-014,STR-014,162,67,118,111,False
2023-08-14,BEV-015,STR-014,180,74,129,125,False
2023-08-14,BEV-001,STR-015,223,74,132,165,False
2023-08-14,BEV-002,STR-015,166,155,143,178,False
2023-08-14,BEV-003,STR-015,130,52,101,81,False
2023-08-14,BEV-004,STR-015,246,126,166,206,False
2023-08-14,BEV-005,STR-015,204,127,120,211,False
2023-08-14,BEV-006,STR-015,73,56,91,38,False
2023-08-14,BEV-007,STR-015,158,58,113,103,False
2023-08-14,BEV-008,STR-015,172,80,96,156,False
2023-08-14,BEV-009,STR-015,142,64,106,100,False
2023-08-14,BEV-010,STR-015,132,48,77,103,False
2023-08-14,BEV-011,STR-015,320,148,244,224,False
2023-08-14,BEV-012,STR-015,36,26,40,22,False
2023-08-14,BEV-013,STR-015,97,96,96,97,False
2023-08-14,BEV-014,STR-015,71,56,67,60,False
2023-08-14,BEV-015,STR-015,142,109,124,127,False
2023-08-14,BEV-001,STR-016,267,146,173,240,False
2023-08-14,BEV-002,STR-016,196,104,164,136,False
2023-08-14,BEV-003,STR-016,291,219,196,314,False
2023-08-14,BEV-004,STR-016,96,73,81,88,False
2023-08-14,BEV-005,STR-016,150,142,135,157,False
2023-08-14,BEV-006,STR-016,153,133,119,167,False
2023-08-14,BEV-007,STR-016,146,101,95,152,False
2023-08-14,BEV-008,STR-016,173,98,123,148,False
2023-08-14,BEV-009,STR-016,91,73,78,86,False
2023-08-14,BEV-010,STR-016,424,293,251,466,False
2023-08-14,BEV-011,STR-016,106,81,88,99,False
2023-08-14,BEV-012,STR-016,155,77,89,143,False
2023-08-14,BEV-013,STR-016,72,84,79,77,False
2023-08-14,BEV-014,STR-016,122,83,124,81,False
2023-08-14,BEV-015,STR-016,111,57,95,73,False
2023-08-14,BEV-001,STR-017,130,158,161,127,False
2023-08-14,BEV-002,STR-017,134,119,133,120,False
2023-08-14,BEV-003,STR-017,98,51,95,54,False
2023-08-14,BEV-004,STR-017,106,68,105,69,False
2023-08-14,BEV-005,STR-017,94,72,62,104,False
2023-08-14,BEV-006,STR-017,145,89,99,135,False
2023-08-14,BEV-007,STR-017,108,58,73,93,False
2023-08-14,BEV-008,STR-017,139,74,140,73,False
2023-08-14,BEV-009,STR-017,99,81,118,62,False
2023-08-14,BEV-010,STR-017,148,111,153,106,False
2023-08-14,BEV-011,STR-017,172,87,125,134,False
2023-08-14,BEV-012,STR-017,137,98,83,152,False
2023-08-14,BEV-013,STR-017,120,120,111,129,False
2023-08-14,BEV-014,STR-017,176,118,104,190,False
2023-08-14,BEV-015,STR-017,241,205,190,256,False
2023-08-14,BEV-001,STR-018,413,271,376,308,False
2023-08-14,BEV-002,STR-018,302,358,344,316,False
2023-08-14,BEV-003,STR-018,268,224,317,175,False
2023-08-14,BEV-004,STR-018,173,127,134,166,False
2023-08-14,BEV-005,STR-018,266,187,162,291,False
2023-08-14,BEV-006,STR-018,495,296,585,206,False
2023-08-14,BEV-007,STR-018,845,512,509,848,False
2023-08-14,BEV-008,STR-018,137,156,155,138,False
2023-08-14,BEV-009,STR-018,478,259,296,441,False
2023-08-14,BEV-010,STR-018,920,289,547,662,False
2023-08-14,BEV-011,STR-018,490,409,560,339,False
2023-08-14,BEV-012,STR-018,327,139,203,263,False
2023-08-14,BEV-013,STR-018,180,157,192,145,False
2023-08-14,BEV-014,STR-018,754,545,486,813,False
2023-08-14,BEV-015,STR-018,246,164,203,207,False
2023-08-14,BEV-001,STR-019,1303,910,946,1267,False
2023-08-14,BEV-002,STR-019,252,227,225,254,False
2023-08-14,BEV-003,STR-019,340,226,320,246,False
2023-08-14,BEV-004,STR-019,847,589,581,855,False
2023-08-14,BEV-005,STR-019,108,146,124,130,False
2023-08-14,BEV-006,STR-019,403,425,397,431,False
2023-08-14,BEV-007,STR-019,165,118,183,100,False
2023-08-14,BEV-008,STR-019,366,303,276,393,False
2023-08-14,BEV-009,STR-019,246,181,222,205,False
2023-08-14,BEV-010,STR-019,191,167,147,211,False
2023-08-14,BEV-011,STR-019,254,258,219,293,False
2023-08-14,BEV-012,STR-019,181,144,138,187,False
2023-08-14,BEV-013,STR-019,261,149,243,167,False
2023-08-14,BEV-014,STR-019,302,172,181,293,False
2023-08-14,BEV-015,STR-019,428,240,471,197,False
2023-08-14,BEV-001,STR-020,202,158,190,170,False
2023-08-14,BEV-002,STR-020,127,64,111,80,False
2023-08-14,BEV-003,STR-020,124,70,108,86,False
2023-08-14,BEV-004,STR-020,108,64,88,84,False
2023-08-14,BEV-005,STR-020,141,64,121,84,False
2023-08-14,BEV-006,STR-020,120,44,70,94,False
2023-08-14,BEV-007,STR-020,41,29,43,27,False
2023-08-14,BEV-008,STR-020,119,52,91,80,False
2023-08-14,BEV-009,STR-020,585,217,333,469,False
2023-08-14,BEV-010,STR-020,317,162,298,181,False
2023-08-14,BEV-011,STR-020,457,269,272,454,False
2023-08-14,BEV-012,STR-020,109,60,92,77,False
2023-08-14,BEV-013,STR-020,183,104,123,164,False
2023-08-14,BEV-014,STR-020,63,59,63,59,False
2023-08-14,BEV-015,STR-020,100,46,92,54,False
2023-08-14,BEV-001,STR-021,133,72,78,127,False
2023-08-14,BEV-002,STR-021,135,80,82,133,False
2023-08-14,BEV-003,STR-021,99,41,67,73,False
2023-08-14,BEV-004,STR-021,62,58,50,70,False
2023-08-14,BEV-005,STR-021,30,12,25,17,False
2023-08-14,BEV-006,STR-021,72,26,43,55,False
2023-08-14,BEV-007,STR-021,44,41,55,30,False
2023-08-14,BEV-008,STR-021,32,44,40,36,False
2023-08-14,BEV-009,STR-021,43,26,51,18,False
2023-08-14,BEV-010,STR-021,58,35,54,39,False
2023-08-14,BEV-011,STR-021,73,49,47,75,False
2023-08-14,BEV-012,STR-021,161,130,129,162,False
2023-08-14,BEV-013,STR-021,42,33,40,35,False
2023-08-14,BEV-014,STR-021,39,35,48,26,False
2023-08-14,BEV-015,STR-021,94,58,56,96,False
2023-08-14,BEV-001,STR-022,263,142,155,250,False
2023-08-14,BEV-002,STR-022,423,261,238,446,False
2023-08-14,BEV-003,STR-022,147,133,157,123,False
2023-08-14,BEV-004,STR-022,175,134,114,195,False
2023-08-14,BEV-005,STR-022,91,37,59,69,False
2023-08-14,BEV-006,STR-022,176,144,123,197,False
2023-08-14,BEV-007,STR-022,137,105,93,149,False
2023-08-14,BEV-008,STR-022,191,94,109,176,False
2023-08-14,BEV-009,STR-022,183,139,124,198,False
2023-08-14,BEV-010,STR-022,88,87,73,102,False
2023-08-14,BEV-011,STR-022,72,74,86,60,False
2023-08-14,BEV-012,STR-022,132,75,94,113,False
2023-08-14,BEV-013,STR-022,148,88,84,152,False
2023-08-14,BEV-014,STR-022,238,114,135,217,False
2023-08-14,BEV-015,STR-022,105,50,83,72,False
2023-08-14,BEV-001,STR-023,189,128,133,184,False
2023-08-14,BEV-002,STR-023,169,165,156,178,False
2023-08-14,BEV-003,STR-023,222,187,205,204,False
2023-08-14,BEV-004,STR-023,185,171,230,126,False
2023-08-14,BEV-005,STR-023,90,63,106,47,False
2023-08-14,BEV-006,STR-023,147,79,93,133,False
2023-08-14,BEV-007,STR-023,133,114,98,149,False
2023-08-14,BEV-008,STR-023,83,90,89,84,False
2023-08-14,BEV-009,STR-023,120,49,70,99,False
2023-08-14,BEV-010,STR-023,278,259,266,271,False
2023-08-14,BEV-011,STR-023,161,152,135,178,False
2023-08-14,BEV-012,STR-023,172,91,100,163,False
2023-08-14,BEV-013,STR-023,129,116,105,140,False
2023-08-14,BEV-014,STR-023,107,118,114,111,False
2023-08-14,BEV-015,STR-023,91,47,75,63,False
2023-08-14,BEV-001,STR-024,220,230,201,249,False
2023-08-14,BEV-002,STR-024,153,163,156,160,False
2023-08-14,BEV-003,STR-024,178,172,199,151,False
2023-08-14,BEV-004,STR-024,110,83,85,108,False
2023-08-14,BEV-005,STR-024,156,112,136,132,False
2023-08-14,BEV-006,STR-024,146,132,116,162,False
2023-08-14,BEV-007,STR-024,148,99,167,80,False
2023-08-14,BEV-008,STR-024,166,95,105,156,False
2023-08-14,BEV-009,STR-024,134,107,95,146,False
2023-08-14,BEV-010,STR-024,105,135,124,116,False
2023-08-14,BEV-011,STR-024,347,240,216,371,False
2023-08-14,BEV-012,STR-024,52,32,61,23,False
2023-08-14,BEV-013,STR-024,113,57,78,92,False
2023-08-14,BEV-014,STR-024,329,237,241,325,False
2023-08-14,BEV-015,STR-024,97,96,106,87,False
2023-08-14,BEV-001,STR-025,450,294,297,447,False
2023-08-14,BEV-002,STR-025,508,439,373,574,False
2023-08-14,BEV-003,STR-025,604,393,549,448,False
2023-08-14,BEV-004,STR-025,166,172,206,132,False
2023-08-14,BEV-005,STR-025,116,63,127,52,False
2023-08-14,BEV-006,STR-025,211,130,230,111,False
2023-08-14,BEV-007,STR-025,249,212,196,265,False
2023-08-14,BEV-008,STR-025,185,127,217,95,False
2023-08-14,BEV-009,STR-025,294,177,165,306,False
2023-08-14,BEV-010,STR-025,338,269,251,356,False
2023-08-14,BEV-011,STR-025,401,225,242,384,False
2023-08-14,BEV-012,STR-025,320,140,223,237,False
2023-08-14,BEV-013,STR-025,284,120,195,209,False
2023-08-14,BEV-014,STR-025,300,185,223,262,False
2023-08-14,BEV-015,STR-025,252,201,172,281,False
2023-08-14,BEV-001,STR-026,129,68,88,109,False
2023-08-14,BEV-002,STR-026,90,79,100,69,False
2023-08-14,BEV-003,STR-026,75,74,91,58,False
2023-08-14,BEV-004,STR-026,34,30,43,21,False
2023-08-14,BEV-005,STR-026,91,50,54,87,False
2023-08-14,BEV-006,STR-026,163,76,93,146,False
2023-08-14,BEV-007,STR-026,60,66,56,70,False
2023-08-14,BEV-008,STR-026,91,46,55,82,False
2023-08-14,BEV-009,STR-026,46,23,31,38,False
2023-08-14,BEV-010,STR-026,132,115,115,132,False
2023-08-14,BEV-011,STR-026,71,49,47,73,False
2023-08-14,BEV-012,STR-026,73,33,47,59,False
2023-08-14,BEV-013,STR-026,65,36,38,63,False
2023-08-14,BEV-014,STR-026,68,51,54,65,False
2023-08-14,BEV-015,STR-026,91,55,53,93,False
2023-08-14,BEV-001,STR-027,133,104,144,93,False
2023-08-14,BEV-002,STR-027,145,118,127,136,False
2023-08-14,BEV-003,STR-027,152,198,181,169,False
2023-08-14,BEV-004,STR-027,119,76,133,62,False
2023-08-14,BEV-005,STR-027,114,92,90,116,False
2023-08-14,BEV-006,STR-027,141,89,88,142,False
2023-08-14,BEV-007,STR-027,186,68,110,144,False
2023-08-14,BEV-008,STR-027,144,73,93,124,False
2023-08-14,BEV-009,STR-027,222,265,243,244,False
2023-08-14,BEV-010,STR-027,403,312,287,428,False
2023-08-14,BEV-011,STR-027,69,61,62,68,False
2023-08-14,BEV-012,STR-027,225,113,126,212,False
2023-08-14,BEV-013,STR-027,106,81,101,86,False
2023-08-14,BEV-014,STR-027,92,56,92,56,False
2023-08-14,BEV-015,STR-027,157,62,98,121,False
2023-08-14,BEV-001,STR-028,425,288,298,415,False
2023-08-14,BEV-002,STR-028,315,220,196,339,False
2023-08-14,BEV-003,STR-028,471,344,390,425,False
2023-08-14,BEV-004,STR-028,896,708,605,999,False
2023-08-14,BEV-005,STR-028,289,138,218,209,False
2023-08-14,BEV-006,STR-028,387,202,238,351,False
2023-08-14,BEV-007,STR-028,270,174,159,285,False
2023-08-14,BEV-008,STR-028,271,205,219,257,False
2023-08-14,BEV-009,STR-028,258,111,189,180,False
2023-08-14,BEV-010,STR-028,210,198,234,174,False
2023-08-14,BEV-011,STR-028,236,308,287,257,False
2023-08-14,BEV-012,STR-028,319,151,196,274,False
2023-08-14,BEV-013,STR-028,294,107,176,225,False
2023-08-14,BEV-014,STR-028,289,145,217,217,False
2023-08-14,BEV-015,STR-028,309,157,219,247,False
2023-08-14,BEV-001,STR-029,347,290,258,379,False
2023-08-14,BEV-002,STR-029,446,305,257,494,False
2023-08-14,BEV-003,STR-029,243,232,293,182,False
2023-08-14,BEV-004,STR-029,276,88,164,200,False
2023-08-14,BEV-005,STR-029,378,170,234,314,False
2023-08-14,BEV-006,STR-029,316,100,185,231,False
2023-08-14,BEV-007,STR-029,134,75,84,125,False
2023-08-14,BEV-008,STR-029,302,197,185,314,False
2023-08-14,BEV-009,STR-029,137,125,158,104,False
2023-08-14,BEV-010,STR-029,233,151,135,249,False
2023-08-14,BEV-011,STR-029,140,151,151,140,False
2023-08-14,BEV-012,STR-029,401,293,307,387,False
2023-08-14,BEV-013,STR-029,279,277,253,303,False
2023-08-14,BEV-014,STR-029,174,114,213,75,False
2023-08-14,BEV-015,STR-029,283,153,176,260,False
2023-08-14,BEV-001,STR-030,243,166,164,245,False
2023-08-14,BEV-002,STR-030,115,140,136,119,False
2023-08-14,BEV-003,STR-030,158,103,129,132,False
2023-08-14,BEV-004,STR-030,105,107,115,97,False
2023-08-14,BEV-005,STR-030,74,48,65,57,False
2023-08-14,BEV-006,STR-030,95,51,92,54,False
2023-08-14,BEV-007,STR-030,239,173,155,257,False
2023-08-14,BEV-008,STR-030,134,116,98,152,False
2023-08-14,BEV-009,STR-030,443,152,275,320,False
2023-08-14,BEV-010,STR-030,263,174,243,194,False
2023-08-14,BEV-011,STR-030,189,134,112,211,False
2023-08-14,BEV-012,STR-030,140,64,110,94,False
2023-08-14,BEV-013,STR-030,502,186,289,399,False
2023-08-14,BEV-014,STR-030,129,90,80,139,False
2023-08-14,BEV-015,STR-030,105,60,85,80,False
2023-08-21,BEV-001,STR-001,143,117,106,154,False
2023-08-21,BEV-002,STR-001,228,97,135,190,False
2023-08-21,BEV-003,STR-001,161,132,179,114,False
2023-08-21,BEV-004,STR-001,192,92,110,174,False
2023-08-21,BEV-005,STR-001,589,310,359,540,False
2023-08-21,BEV-006,STR-001,148,64,110,102,False
2023-08-21,BEV-007,STR-001,123,40,78,85,False
2023-08-21,BEV-008,STR-001,115,96,93,118,False
2023-08-21,BEV-009,STR-001,68,91,84,75,False
2023-08-21,BEV-010,STR-001,176,90,127,139,False
2023-08-21,BEV-011,STR-001,65,83,76,72,False
2023-08-21,BEV-012,STR-001,96,90,118,68,False
2023-08-21,BEV-013,STR-001,120,90,118,92,False
2023-08-21,BEV-014,STR-001,182,131,137,176,False
2023-08-21,BEV-015,STR-001,399,261,230,430,False
2023-08-21,BEV-001,STR-002,194,184,171,207,False
2023-08-21,BEV-002,STR-002,338,142,218,262,False
2023-08-21,BEV-003,STR-002,328,206,197,337,False
2023-08-21,BEV-004,STR-002,107,73,69,111,False
2023-08-21,BEV-005,STR-002,108,71,62,117,False
2023-08-21,BEV-006,STR-002,204,99,114,189,False
2023-08-21,BEV-007,STR-002,94,64,62,96,False
2023-08-21,BEV-008,STR-002,163,76,93,146,False
2023-08-21,BEV-009,STR-002,113,123,109,127,False
2023-08-21,BEV-010,STR-002,154,71,104,121,False
2023-08-21,BEV-011,STR-002,171,77,109,139,False
2023-08-21,BEV-012,STR-002,87,71,104,54,False
2023-08-21,BEV-013,STR-002,132,120,126,126,False
2023-08-21,BEV-014,STR-002,65,57,81,41,False
2023-08-21,BEV-015,STR-002,140,94,86,148,False
2023-08-21,BEV-001,STR-003,51,31,63,19,False
2023-08-21,BEV-002,STR-003,280,238,219,299,False
2023-08-21,BEV-003,STR-003,76,102,89,89,False
2023-08-21,BEV-004,STR-003,77,39,55,61,False
2023-08-21,BEV-005,STR-003,196,195,186,205,False
2023-08-21,BEV-006,STR-003,49,25,38,36,False
2023-08-21,BEV-007,STR-003,111,64,67,108,False
2023-08-21,BEV-008,STR-003,94,40,65,69,False
2023-08-21,BEV-009,STR-003,70,41,57,54,False
2023-08-21,BEV-010,STR-003,69,79,68,80,False
2023-08-21,BEV-011,STR-003,58,16,33,41,False
2023-08-21,BEV-012,STR-003,74,39,45,68,False
2023-08-21,BEV-013,STR-003,147,70,128,89,False
2023-08-21,BEV-014,STR-003,74,37,57,54,False
2023-08-21,BEV-015,STR-003,45,41,39,47,False
2023-08-21,BEV-001,STR-004,497,384,345,536,False
2023-08-21,BEV-002,STR-004,1345,719,956,1108,False
2023-08-21,BEV-003,STR-004,580,260,342,498,False
2023-08-21,BEV-004,STR-004,230,110,211,129,False
2023-08-21,BEV-005,STR-004,174,96,160,110,False
2023-08-21,BEV-006,STR-004,150,107,166,91,False
2023-08-21,BEV-007,STR-004,378,254,250,382,False
2023-08-21,BEV-008,STR-004,349,267,231,385,False
2023-08-21,BEV-009,STR-004,273,190,198,265,False
2023-08-21,BEV-010,STR-004,285,174,183,276,False
2023-08-21,BEV-011,STR-004,209,142,119,232,False
2023-08-21,BEV-012,STR-004,282,147,157,272,False
2023-08-21,BEV-013,STR-004,369,161,276,254,False
2023-08-21,BEV-014,STR-004,238,137,149,226,False
2023-08-21,BEV-015,STR-004,274,150,208,216,False
2023-08-21,BEV-001,STR-005,247,204,180,271,False
2023-08-21,BEV-002,STR-005,179,132,112,199,False
2023-08-21,BEV-003,STR-005,173,184,156,201,False
2023-08-21,BEV-004,STR-005,148,139,119,168,False
2023-08-21,BEV-005,STR-005,87,89,100,76,False
2023-08-21,BEV-006,STR-005,571,362,393,540,False
2023-08-21,BEV-007,STR-005,81,60,67,74,False
2023-08-21,BEV-008,STR-005,111,106,121,96,False
2023-08-21,BEV-009,STR-005,117,88,97,108,False
2023-08-21,BEV-010,STR-005,461,213,289,385,False
2023-08-21,BEV-011,STR-005,199,193,163,229,False
2023-08-21,BEV-012,STR-005,121,88,85,124,False
2023-08-21,BEV-013,STR-005,176,53,105,124,False
2023-08-21,BEV-014,STR-005,245,156,157,244,False
2023-08-21,BEV-015,STR-005,100,124,112,112,False
2023-08-21,BEV-001,STR-006,131,98,159,70,False
2023-08-21,BEV-002,STR-006,432,190,254,368,False
2023-08-21,BEV-003,STR-006,246,181,182,245,False
2023-08-21,BEV-004,STR-006,372,249,268,353,False
2023-08-21,BEV-005,STR-006,87,104,103,88,False
2023-08-21,BEV-006,STR-006,102,64,82,84,False
2023-08-21,BEV-007,STR-006,140,60,86,114,False
2023-08-21,BEV-008,STR-006,115,77,124,68,False
2023-08-21,BEV-009,STR-006,221,149,129,241,False
2023-08-21,BEV-010,STR-006,319,222,229,312,False
2023-08-21,BEV-011,STR-006,113,62,101,74,False
2023-08-21,BEV-012,STR-006,88,85,82,91,False
2023-08-21,BEV-013,STR-006,159,65,123,101,False
2023-08-21,BEV-014,STR-006,149,96,113,132,False
2023-08-21,BEV-015,STR-006,150,106,139,117,False
2023-08-21,BEV-001,STR-007,217,65,124,158,False
2023-08-21,BEV-002,STR-007,233,140,139,234,False
2023-08-21,BEV-003,STR-007,169,175,157,187,False
2023-08-21,BEV-004,STR-007,129,69,113,85,False
2023-08-21,BEV-005,STR-007,123,63,96,90,False
2023-08-21,BEV-006,STR-007,144,56,83,117,False
2023-08-21,BEV-007,STR-007,106,78,118,66,False
2023-08-21,BEV-008,STR-007,102,101,114,89,False
2023-08-21,BEV-009,STR-007,79,75,82,72,False
2023-08-21,BEV-010,STR-007,307,412,381,338,False
2023-08-21,BEV-011,STR-007,400,430,370,460,False
2023-08-21,BEV-012,STR-007,128,60,103,85,False
2023-08-21,BEV-013,STR-007,175,102,102,175,False
2023-08-21,BEV-014,STR-007,102,124,111,115,False
2023-08-21,BEV-015,STR-007,73,49,83,39,False
2023-08-21,BEV-001,STR-008,110,88,75,123,False
2023-08-21,BEV-002,STR-008,66,28,43,51,False
2023-08-21,BEV-003,STR-008,345,183,264,264,False
2023-08-21,BEV-004,STR-008,44,35,34,45,False
2023-08-21,BEV-005,STR-008,72,74,65,81,False
2023-08-21,BEV-006,STR-008,81,49,47,83,False
2023-08-21,BEV-007,STR-008,78,46,48,76,False
2023-08-21,BEV-008,STR-008,36,41,44,33,False
2023-08-21,BEV-009,STR-008,195,156,141,210,False
2023-08-21,BEV-010,STR-008,63,53,64,52,False
2023-08-21,BEV-011,STR-008,24,21,25,20,False
2023-08-21,BEV-012,STR-008,250,154,151,253,False
2023-08-21,BEV-013,STR-008,152,72,112,112,False
2023-08-21,BEV-014,STR-008,46,25,38,33,False
2023-08-21,BEV-015,STR-008,53,36,39,50,False
2023-08-21,BEV-001,STR-009,145,62,100,107,False
2023-08-21,BEV-002,STR-009,62,42,61,43,False
2023-08-21,BEV-003,STR-009,92,44,58,78,False
2023-08-21,BEV-004,STR-009,78,34,61,51,False
2023-08-21,BEV-005,STR-009,162,108,133,137,False
2023-08-21,BEV-006,STR-009,50,25,41,34,False
2023-08-21,BEV-007,STR-009,75,38,52,61,False
2023-08-21,BEV-008,STR-009,37,44,40,41,False
2023-08-21,BEV-009,STR-009,101,56,61,96,False
2023-08-21,BEV-010,STR-009,50,41,61,30,False
2023-08-21,BEV-011,STR-009,90,43,55,78,False
2023-08-21,BEV-012,STR-009,60,52,54,58,False
2023-08-21,BEV-013,STR-009,109,54,68,95,False
2023-08-21,BEV-014,STR-009,42,41,50,33,False
2023-08-21,BEV-015,STR-009,54,20,38,36,False
2023-08-21,BEV-001,STR-010,83,91,82,92,False
2023-08-21,BEV-002,STR-010,167,61,106,122,False
2023-08-21,BEV-003,STR-010,84,35,60,59,False
2023-08-21,BEV-004,STR-010,80,23,46,57,False
2023-08-21,BEV-005,STR-010,85,39,54,70,False
2023-08-21,BEV-006,STR-010,76,26,49,53,False
2023-08-21,BEV-007,STR-010,140,77,121,96,False
2023-08-21,BEV-008,STR-010,81,67,61,87,False
2023-08-21,BEV-009,STR-010,116,83,73,126,False
2023-08-21,BEV-010,STR-010,52,52,52,52,False
2023-08-21,BEV-011,STR-010,34,21,41,14,False
2023-08-21,BEV-012,STR-010,31,27,35,23,False
2023-08-21,BEV-013,STR-010,50,37,53,34,False
2023-08-21,BEV-014,STR-010,95,41,61,75,False
2023-08-21,BEV-015,STR-010,50,57,55,52,False
2023-08-21,BEV-001,STR-011,139,152,150,141,False
2023-08-21,BEV-002,STR-011,116,72,132,56,False
2023-08-21,BEV-003,STR-011,182,92,117,157,False
2023-08-21,BEV-004,STR-011,313,319,350,282,False
2023-08-21,BEV-005,STR-011,192,129,118,203,False
2023-08-21,BEV-006,STR-011,84,70,69,85,False
2023-08-21,BEV-007,STR-011,166,75,132,109,False
2023-08-21,BEV-008,STR-011,152,84,111,125,False
2023-08-21,BEV-009,STR-011,130,100,128,102,False
2023-08-21,BEV-010,STR-011,79,72,73,78,False
2023-08-21,BEV-011,STR-011,86,87,73,100,False
2023-08-21,BEV-012,STR-011,169,100,97,172,False
2023-08-21,BEV-013,STR-011,137,99,110,126,False
2023-08-21,BEV-014,STR-011,508,340,408,440,False
2023-08-21,BEV-015,STR-011,322,304,285,341,False
2023-08-21,BEV-001,STR-012,128,88,143,73,False
2023-08-21,BEV-002,STR-012,153,80,119,114,False
2023-08-21,BEV-003,STR-012,370,304,280,394,False
2023-08-21,BEV-004,STR-012,69,68,81,56,False
2023-08-21,BEV-005,STR-012,204,144,133,215,False
2023-08-21,BEV-006,STR-012,235,96,141,190,False
2023-08-21,BEV-007,STR-012,179,111,132,158,False
2023-08-21,BEV-008,STR-012,200,75,114,161,False
2023-08-21,BEV-009,STR-012,124,86,97,113,False
2023-08-21,BEV-010,STR-012,137,103,90,150,False
2023-08-21,BEV-011,STR-012,81,54,93,42,False
2023-08-21,BEV-012,STR-012,194,216,195,215,False
2023-08-21,BEV-013,STR-012,196,142,152,186,False
2023-08-21,BEV-014,STR-012,82,97,88,91,False
2023-08-21,BEV-015,STR-012,78,56,97,37,False
2023-08-21,BEV-001,STR-013,115,84,76,123,False
2023-08-21,BEV-002,STR-013,48,48,43,53,False
2023-08-21,BEV-003,STR-013,79,57,82,54,False
2023-08-21,BEV-004,STR-013,64,46,40,70,False
2023-08-21,BEV-005,STR-013,53,31,38,46,False
2023-08-21,BEV-006,STR-013,37,33,33,37,False
2023-08-21,BEV-007,STR-013,55,19,32,42,False
2023-08-21,BEV-008,STR-013,45,26,36,35,False
2023-08-21,BEV-009,STR-013,54,51,43,62,False
2023-08-21,BEV-010,STR-013,208,118,209,117,False
2023-08-21,BEV-011,STR-013,40,42,45,37,False
2023-08-21,BEV-012,STR-013,45,49,52,42,False
2023-08-21,BEV-013,STR-013,61,27,54,34,False
2023-08-21,BEV-014,STR-013,55,58,51,62,False
2023-08-21,BEV-015,STR-013,74,37,49,62,False
2023-08-21,BEV-001,STR-014,197,101,114,184,False
2023-08-21,BEV-002,STR-014,194,177,194,177,False
2023-08-21,BEV-003,STR-014,662,419,613,468,False
2023-08-21,BEV-004,STR-014,113,104,100,117,False
2023-08-21,BEV-005,STR-014,86,85,80,91,False
